"","LabID","majority_class_totalProb","summed_prob","majority_class_probs","second_class","second_prob","second_class_probs","majority_class_ConfRunsCount","confident_called_runs","confident_runs_total","agree","JC_struc","JA_struc","NewHybrids_FinalAssignment"
"1985","092656_237-2-49_S33_","NewHyb_BC2JC",3.66326,"0.803; 0.996; 0.935; 0.929","NewHyb_BC2JCxBC3JC",0.32002,"0.184; 0.002; 0.063; 0.07","NewHyb_BC2JC",4,4,TRUE,0.89839,0.10161,"NewHyb_BC2JC"
"1986","092657_237-2-50_S34_","NewHyb_BC2JC",2.16346,"0.72; 0.791; 0.546; 0.107","NewHyb_BC2JCxBC3JC",1.12141,"0.266; 0.032; 0.004; 0.82","NewHyb_BC2JC",1,2,TRUE,0.893142,0.106858,"complexBC_JC"
"1987","092658_237-2-51_S35_","NewHyb_BCJCxBC3JC",2.92957,"0.964; 0.09; 0.901; 0.975","NewHyb_BC2JC",0.98718,"0.001; 0.909; 0.072; 0.005","NewHyb_BCJCxBC3JC",3,4,TRUE,0.848684,0.151316,"NewHyb_BCJCxBC3JC"
"1988","092659_237-2-52_S36_","NewHyb_BC2JCxBC3JC",2.53509,"0.151; 0.467; 0.927; 0.991","NewHyb_FxJC",0.74022,"0.657; 0.002; 0.073; 0.008","NewHyb_BC2JCxBC3JC",2,2,TRUE,0.918279,0.081721,"complexBC_JC"
"1989","092660_237-2-53_S37_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.99995,5e-05,"NewHyb_JC"
"1990","092661_237-2-54_S38_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999956,4.4e-05,"NewHyb_JC"
"1991","092662_237-2-55_S39_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999963,3.7e-05,"NewHyb_JC"
"1992","092663_237-2-56_S40_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999967,3.3e-05,"NewHyb_JC"
"1993","092664_237-2-57_S41_","NewHyb_JC",3.97282,"0.973; 1; 1; 1","NewHyb_BC6JC",0.02645,"0.026; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999758,0.000242,"NewHyb_JC"
"1994","092665_237-2-58_S42_","NewHyb_JC",3.95013,"0.992; 0.961; 0.998; 1","NewHyb_BC6JC",0.04947,"0.008; 0.039; 0.002; 0","NewHyb_JC",4,4,TRUE,0.996895,0.003105,"NewHyb_JC"
"1995","092666_237-2-59_S43_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999964,3.6e-05,"NewHyb_JC"
"1996","092667_237-2-60_S44_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999961,3.9e-05,"NewHyb_JC"
"1997","092668_237-3-9_S45_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999946,5.4e-05,"NewHyb_JC"
"1998","092669_237-3-10_S46_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999962,3.8e-05,"NewHyb_JC"
"1999","092670_237-3-11_S47_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999966,3.4e-05,"NewHyb_JC"
"2000","092671_237-3-12_S48_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999966,3.4e-05,"NewHyb_JC"
"2001","092672_237-3-13_S49_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999965,3.5e-05,"NewHyb_JC"
"2002","092673_237-3-14_S50_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999953,4.7e-05,"NewHyb_JC"
"2003","092674_237-3-15_S51_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.99996,4e-05,"NewHyb_JC"
"2004","092675_237-3-16_S52_","NewHyb_JC",3.99271,"1; 1; 0.994; 0.999","NewHyb_BC6JC",0.00727,"0; 0; 0.006; 0.001","NewHyb_JC",4,4,TRUE,0.999723,0.000277,"NewHyb_JC"
"2005","092676_237-3-17_S53_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999962,3.8e-05,"NewHyb_JC"
"2006","092677_237-3-18_S54_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999955,4.5e-05,"NewHyb_JC"
"2007","092678_237-3-19_S55_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999963,3.7e-05,"NewHyb_JC"
"2008","092679_237-3-20_S56_","NewHyb_BCJC",4,"1; 1; 1; 1","NewHyb_JC",0,"0; 0; 0; 0","NewHyb_BCJC",4,4,TRUE,0.681433,0.318567,"NewHyb_BCJC"
"2009","092680_237-3-21_S57_","NewHyb_BCJC",2.06259,"0.388; 0.998; 0.634; 0.043","NewHyb_BCJCxBC3JC",0.88348,"0.152; 0.001; 0.013; 0.717","NewHyb_BCJC",1,1,TRUE,0.789786,0.210214,"complexBC_JC"
"2010","092681_237-3-22_S58_","NewHyb_BCJC",3.99104,"1; 1; 0.991; 1","NewHyb_BCJCxBCJC",0.00892,"0; 0; 0.009; 0","NewHyb_BCJC",4,4,TRUE,0.75941,0.24059,"NewHyb_BCJC"
"2011","092682_237-3-23_S59_","NewHyb_F2",4,"1; 1; 1; 1","NewHyb_JC",0,"0; 0; 0; 0","NewHyb_F2",4,4,TRUE,0.508426,0.491574,"NewHyb_F2"
"2012","092683_237-3-24_S60_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999967,3.3e-05,"NewHyb_JC"
"2013","092684_237-3-25_S61_","NewHyb_BCJC",3.99978,"1; 1; 1; 1","NewHyb_BCJCxBCJC",0.00016,"0; 0; 0; 0","NewHyb_BCJC",4,4,TRUE,0.774898,0.225102,"NewHyb_BCJC"
"2014","092685_237-3-26_S62_","NewHyb_JC",3.99851,"1; 1; 1; 0.999","NewHyb_BC6JC",0.00148,"0; 0; 0; 0.001","NewHyb_JC",4,4,TRUE,0.999614,0.000386,"NewHyb_JC"
"2015","092686_237-3-27_S63_","NewHyb_JC",3.98624,"1; 0.999; 0.988; 1","NewHyb_BC6JC",0.01372,"0; 0.001; 0.012; 0","NewHyb_JC",4,4,TRUE,0.998506,0.001494,"NewHyb_JC"
"2016","092687_237-3-28_S64_","NewHyb_F2",4,"1; 1; 1; 1","NewHyb_JC",0,"0; 0; 0; 0","NewHyb_F2",4,4,TRUE,0.60524,0.39476,"NewHyb_F2"
"2017","092688_237-3-29_S65_","NewHyb_BCJCxBC3JC",2.04305,"0.292; 0.167; 0.789; 0.794","NewHyb_BC2JC",0.75502,"0.702; 0.053; 0; 0","NewHyb_BCJCxBC3JC",2,2,TRUE,0.826947,0.173053,"complexBC_JC"
"2018","092689_237-3-30_S66_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.99996,4e-05,"NewHyb_JC"
"2019","092690_237-3-31_S67_","NewHyb_BCJCxBC2JC",2.60067,"0.586; 0.583; 0.896; 0.535","NewHyb_BCJCxBC3JC",1.31222,"0.347; 0.416; 0.085; 0.464","NewHyb_BCJCxBC2JC",1,1,TRUE,0.821045,0.178955,"complexBC_JC"
"2020","092691_237-3-32_S68_","NewHyb_BC2JC",2.46935,"0.49; 0.968; 0.244; 0.768","NewHyb_BCJCxBC3JC",1.49769,"0.488; 0.032; 0.747; 0.23","NewHyb_BC2JC",2,2,TRUE,0.842648,0.157352,"complexBC_JC"
"2021","092692_237-3-33_S69_","NewHyb_BC2JC",2.63758,"0.665; 0.424; 0.556; 0.993","NewHyb_BCJCxBC3JC",0.89933,"0.328; 0.123; 0.443; 0.005","NewHyb_BC2JC",1,1,TRUE,0.87475,0.12525,"complexBC_JC"
"2022","092693_237-3-34_S70_","NewHyb_BCJC",2.99999,"0; 1; 1; 1","NewHyb_BCJCxBCJC",0.82159,"0.822; 0; 0; 0","NewHyb_BCJC",3,4,TRUE,0.794269,0.205731,"NewHyb_BCJC"
"2023","092694_237-3-35_S71_","NewHyb_BCJC",2.99922,"0.002; 0.997; 1; 1","NewHyb_BCJCxBCJC",0.94492,"0.945; 0; 0; 0","NewHyb_BCJC",3,4,TRUE,0.786568,0.213432,"NewHyb_BCJC"
"2024","092695_237-3-36_S72_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.99996,4e-05,"NewHyb_JC"
"2025","092696_237-3-37_S73_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999962,3.8e-05,"NewHyb_JC"
"2026","092697_237-3-38_S74_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999806,0.000194,"NewHyb_JC"
"2027","092698_237-3-39_S75_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999958,4.2e-05,"NewHyb_JC"
"2028","092699_237-3-40_S76_","NewHyb_JC",3.99094,"1; 0.993; 1; 0.998","NewHyb_BC6JC",0.00904,"0; 0.007; 0; 0.002","NewHyb_JC",4,4,TRUE,0.999336,0.000664,"NewHyb_JC"
"2029","092700_237-3-41_S77_","NewHyb_BCJC",3.7843,"1; 0.792; 0.992; 1","NewHyb_BCJCxBCJC",0.2056,"0; 0.2; 0.006; 0","NewHyb_BCJC",4,4,TRUE,0.759549,0.240451,"NewHyb_BCJC"
"2030","092701_237-3-42_S78_","NewHyb_F2",4,"1; 1; 1; 1","NewHyb_JC",0,"0; 0; 0; 0","NewHyb_F2",4,4,TRUE,0.505718,0.494282,"NewHyb_F2"
"2031","092702_237-3-43_S79_","NewHyb_F2",4,"1; 1; 1; 1","NewHyb_JC",0,"0; 0; 0; 0","NewHyb_F2",4,4,TRUE,0.4766,0.5234,"NewHyb_F2"
"2032","092703_237-3-44_S80_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999964,3.6e-05,"NewHyb_JC"
"2033","092704_237-3-45_S81_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999961,3.9e-05,"NewHyb_JC"
"2034","092705_237-3-46_S82_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999956,4.4e-05,"NewHyb_JC"
"2035","092706_237-3-47_S83_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999964,3.6e-05,"NewHyb_JC"
"2036","092707_237-3-48_S84_","NewHyb_BC4JC",3.38747,"0.462; 0.995; 0.953; 0.978","NewHyb_BC5JC",0.30765,"0.247; 0.001; 0.042; 0.017","NewHyb_BC4JC",3,3,TRUE,0.973731,0.026269,"NewHyb_BC4JC"
"2037","092708_237-3-49_S85_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999966,3.4e-05,"NewHyb_JC"
"2038","092709_237-3-50_S86_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999966,3.4e-05,"NewHyb_JC"
"2039","092710_237-3-51_S87_","NewHyb_FxJC",2.58709,"0.285; 0.822; 0.913; 0.567","NewHyb_BC4JC",0.71512,"0.633; 0.038; 0; 0.045","NewHyb_FxJC",2,2,TRUE,0.945095,0.054905,"complexBC_JC"
"2040","092711_237-3-52_S88_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999966,3.4e-05,"NewHyb_JC"
"2041","092712_237-3-53_S89_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999957,4.3e-05,"NewHyb_JC"
"2042","092713_237-3-54_S90_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999964,3.6e-05,"NewHyb_JC"
"2043","092714_237-3-55_S91_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999962,3.8e-05,"NewHyb_JC"
"2044","092715_237-3-56_S92_","NewHyb_JC",3.99783,"1; 1; 0.998; 1","NewHyb_BC6JC",0.00216,"0; 0; 0.002; 0","NewHyb_JC",4,4,TRUE,0.999721,0.000279,"NewHyb_JC"
"2045","092716_237-3-57_S93_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999956,4.4e-05,"NewHyb_JC"
"2046","092717_237-3-58_S94_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999966,3.4e-05,"NewHyb_JC"
"2047","092718_237-4-3_S95_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999961,3.9e-05,"NewHyb_JC"
"2048","092719_237-4-4_S96_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999953,4.7e-05,"NewHyb_JC"
"2049","092720_237-4-5_S97_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999965,3.5e-05,"NewHyb_JC"
"2050","092721_237-4-6_S98_","NewHyb_BC4JC",3.5116,"0.955; 0.981; 0.991; 0.584","NewHyb_FxJC",0.4453,"0.028; 0.007; 0.001; 0.41","NewHyb_BC4JC",3,3,TRUE,0.968833,0.031167,"NewHyb_BC4JC"
"2051","092722_237-4-7_S99_","NewHyb_FxJC",3.32889,"0.526; 0.994; 0.927; 0.883","NewHyb_BC4JC",0.37186,"0.317; 0.002; 0.052; 0.001","NewHyb_FxJC",3,3,TRUE,0.955558,0.044442,"NewHyb_FxJC"
"2052","092723_237-4-8_S100_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999966,3.4e-05,"NewHyb_JC"
"2053","092724_237-4-9_S101_","NewHyb_BCJCxBC2JC",2.14014,"0.311; 0.8; 0.069; 0.96","NewHyb_BCJCxBCJC",1.13468,"0; 0.199; 0.931; 0.005","NewHyb_BCJCxBC2JC",2,3,TRUE,0.818596,0.181404,"complexBC_JC"
"2054","092725_237-4-10_S102_","NewHyb_BCJCxBCJC",3.98826,"0.988; 1; 1; 1","NewHyb_BCJCxBC2JC",0.01171,"0.012; 0; 0; 0","NewHyb_BCJCxBCJC",4,4,TRUE,0.748862,0.251138,"NewHyb_BCJCxBCJC"
"2055","092726_237-4-11_S103_","NewHyb_BCJCxBC3JC",3.27724,"0.908; 0.83; 0.573; 0.966","NewHyb_BCJCxBC2JC",0.71688,"0.091; 0.17; 0.427; 0.029","NewHyb_BCJCxBC3JC",3,3,TRUE,0.829923,0.170077,"NewHyb_BCJCxBC3JC"
"2056","092727_237-4-12_S104_","NewHyb_BCJA",3.99969,"1; 1; 1; 1","NewHyb_BCJAxBCJA",0.00019,"0; 0; 0; 0","NewHyb_BCJA",4,4,TRUE,0.230686,0.769314,"NewHyb_BCJA"
"2057","092728_237-4-13_S105_","NewHyb_BC2JAxBC3JC",3.79192,"0.792; 1; 1; 1","NewHyb_BCJC",0.20808,"0.208; 0; 0; 0","NewHyb_BC2JAxBC3JC",4,4,TRUE,0.627948,0.372052,"NewHyb_BC2JAxBC3JC"
"2058","092729_237-4-14_S106_","NewHyb_BC2JAxBC3JC",1.52109,"0.002; 0.52; 1; 0","NewHyb_F2",1.4961,"0.016; 0.48; 0; 1","NewHyb_BCJCxBCJC",1,3,FALSE,0.628095,0.371905,"complexBC_JC"
"2059","092730_237-4-15_S107_","NewHyb_BCJC",3.99995,"1; 1; 1; 1","NewHyb_BC2JAxBC3JC",5e-05,"0; 0; 0; 0","NewHyb_BCJC",4,4,TRUE,0.672319,0.327681,"NewHyb_BCJC"
"2060","092731_237-4-16_S108_","NewHyb_JC",3.99032,"0.991; 1; 1; 1","NewHyb_BC6JC",0.0094,"0.009; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999663,0.000337,"NewHyb_JC"
"2061","092732_237-4-17_S109_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999952,4.8e-05,"NewHyb_JC"
"2062","092733_237-4-18_S110_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999955,4.5e-05,"NewHyb_JC"
"2063","092734_237-4-19_S111_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999961,3.9e-05,"NewHyb_JC"
"2064","092735_237-4-20_S112_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999958,4.2e-05,"NewHyb_JC"
"2065","092736_237-4-21_S113_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999966,3.4e-05,"NewHyb_JC"
"2066","092737_237-4-22_S114_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999958,4.2e-05,"NewHyb_JC"
"2067","092738_237-4-23_S115_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.99996,4e-05,"NewHyb_JC"
"2068","092739_237-4-24_S116_","NewHyb_BCJCxBC3JC",2.1691,"0.536; 0.016; 0.847; 0.771","NewHyb_BC2JC",1.75783,"0.436; 0.984; 0.138; 0.2","NewHyb_BCJCxBC3JC",2,3,TRUE,0.837757,0.162243,"complexBC_JC"
"2069","092740_237-4-25_S117_","NewHyb_BCJCxBC3JC",3.45071,"0.719; 0.959; 0.819; 0.953","NewHyb_BCJCxBC2JC",0.52274,"0.265; 0.038; 0.181; 0.038","NewHyb_BCJCxBC3JC",3,3,TRUE,0.834354,0.165646,"NewHyb_BCJCxBC3JC"
"2070","092742_237-4-27_S119_","NewHyb_BCJC",2.49743,"0.014; 0.575; 0.959; 0.949","NewHyb_BCJCxBC3JC",0.83345,"0.524; 0.265; 0.013; 0.031","NewHyb_BCJC",2,2,TRUE,0.824447,0.175553,"complexBC_JC"
"2071","092743_237-4-28_S120_","NewHyb_BCJCxBCJC",3.9995,"1; 1; 1; 1","NewHyb_BCJCxBC2JC",5e-04,"0; 0; 0; 0","NewHyb_BCJCxBCJC",4,4,TRUE,0.733768,0.266232,"NewHyb_BCJCxBCJC"
"2072","092744_237-4-29_S121_","NewHyb_BC2JCxBC3JC",1.57753,"0.041; 0.576; 0.039; 0.921","NewHyb_BC2JC",1.45146,"0.005; 0.416; 0.959; 0.072","NewHyb_BCJCxBC3JC",1,3,FALSE,0.893523,0.106477,"complexBC_JC"
"2073","092753_237-4-38_S130_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999933,6.7e-05,"NewHyb_JC"
"2074","092754_237-4-39_S131_","NewHyb_BC2JC",3.93953,"0.973; 0.981; 0.994; 0.992","NewHyb_BCJCxBC3JC",0.05071,"0.019; 0.019; 0.006; 0.008","NewHyb_BC2JC",4,4,TRUE,0.883761,0.116239,"NewHyb_BC2JC"
"2075","092755_237-4-40_S132_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999963,3.7e-05,"NewHyb_JC"
"2076","092756_237-4-41_S133_","NewHyb_BCJCxBC3JC",2.46389,"0.225; 0.517; 0.877; 0.845","NewHyb_BC2JC",1.2286,"0.772; 0.343; 0.113; 0","NewHyb_BCJCxBC3JC",2,3,TRUE,0.845346,0.154654,"complexBC_JC"
"2077","092757_237-4-42_S134_","NewHyb_BCJCxBCJC",3.99976,"1; 1; 1; 1","NewHyb_BCJCxBC2JC",0.00024,"0; 0; 0; 0","NewHyb_BCJCxBCJC",4,4,TRUE,0.713985,0.286015,"NewHyb_BCJCxBCJC"
"2078","092758_237-4-43_S135_","NewHyb_BCJCxBCJC",3.97038,"0.97; 1; 1; 1","NewHyb_BCJC",0.02962,"0.03; 0; 0; 0","NewHyb_BCJCxBCJC",4,4,TRUE,0.704343,0.295657,"NewHyb_BCJCxBCJC"
"2079","092759_237-4-44_S136_","NewHyb_BCJCxBC3JC",1.87113,"0.854; 0.476; 0; 0.541","NewHyb_BCJCxBC2JC",1.10406,"0.145; 0.503; 0; 0.456","NewHyb_BCJCxBC3JC",1,2,TRUE,0.821938,0.178062,"complexBC_JC"
"2080","092760_237-4-45_S137_","NewHyb_FxJC",1.90058,"0.18; 0.801; 0.744; 0.176","NewHyb_BC4JC",1.58063,"0.779; 0.067; 0.025; 0.709","NewHyb_BC4JC",1,2,FALSE,0.954623,0.045377,"complexBC_JC"
"2081","092761_237-4-46_S138_","NewHyb_BC2JCxBC3JC",2.09203,"0.047; 0.994; 0.06; 0.991","NewHyb_BC2JC",1.41874,"0.479; 0.001; 0.939; 0","NewHyb_BC2JCxBC3JC",2,3,TRUE,0.893808,0.106192,"complexBC_JC"
"2082","092762_237-4-47_S139_","NewHyb_F2",4,"1; 1; 1; 1","NewHyb_JC",0,"0; 0; 0; 0","NewHyb_F2",4,4,TRUE,0.579129,0.420871,"NewHyb_F2"
"2083","092763_237-4-48_S140_","NewHyb_BCJCxBC3JC",3.6647,"0.784; 0.974; 0.93; 0.977","NewHyb_BCJCxBC2JC",0.32671,"0.214; 0.025; 0.07; 0.017","NewHyb_BCJCxBC3JC",4,4,TRUE,0.825196,0.174804,"NewHyb_BCJCxBC3JC"
"2084","092764_237-4-49_S141_","NewHyb_BC2JCxBC3JC",2.04951,"0.057; 0.973; 0.026; 0.993","NewHyb_BC2JC",1.89867,"0.924; 0; 0.973; 0.002","NewHyb_BC2JC",2,4,FALSE,0.891642,0.108358,"complexBC_JC"
"2085","092765_237-4-50_S142_","NewHyb_F2",3.99998,"1; 1; 1; 1","NewHyb_BCJCxBCJC",2e-05,"0; 0; 0; 0","NewHyb_F2",4,4,TRUE,0.575942,0.424058,"NewHyb_F2"
"2086","092766_237-4-51_S143_","NewHyb_BCJCxBC3JC",3.52055,"0.942; 0.958; 0.96; 0.66","NewHyb_BCJCxBC2JC",0.45639,"0.046; 0.041; 0.029; 0.34","NewHyb_BCJCxBC3JC",3,3,TRUE,0.837347,0.162653,"NewHyb_BCJCxBC3JC"
"2087","092767_237-4-52_S144_","NewHyb_F2",2.72718,"1; 0.998; 0.727; 0.001","NewHyb_BC2JAxBC3JC",1.27235,"0; 0.001; 0.273; 0.999","NewHyb_F2",2,3,TRUE,0.620065,0.379935,"complexBC_JC"
"2088","092768_237-4-53_S145_","NewHyb_BC4JC",3.50339,"0.829; 0.762; 0.914; 0.998","NewHyb_BC5JC",0.36085,"0.144; 0.15; 0.066; 0.001","NewHyb_BC4JC",4,4,TRUE,0.979133,0.020867,"NewHyb_BC4JC"
"2089","092773_237-4-58_S150_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999963,3.7e-05,"NewHyb_JC"
"2090","092774_237-5-1_S151_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999909,9.1e-05,"NewHyb_JC"
"2091","092775_237-5-2_S152_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.99996,4e-05,"NewHyb_JC"
"2092","092777_237-5-4_S154_","NewHyb_JC",3.99881,"1; 1; 1; 0.999","NewHyb_BC6JC",0.00118,"0; 0; 0; 0.001","NewHyb_JC",4,4,TRUE,0.999747,0.000253,"NewHyb_JC"
"2093","092778_237-5-6_S155_","NewHyb_JC",3.89638,"1; 0.898; 1; 0.999","NewHyb_BC6JC",0.10285,"0; 0.101; 0; 0.001","NewHyb_JC",4,4,TRUE,0.998074,0.001926,"NewHyb_JC"
"2094","092781_237-5-9_S158_","NewHyb_JC",3.99942,"1; 1; 1; 1","NewHyb_BC6JC",0.00057,"0; 0; 0; 0","NewHyb_JC",4,4,TRUE,0.999959,4.1e-05,"NewHyb_JC"
"2095","092782_237-5-10_S159_","NewHyb_JC",3.96447,"1; 1; 1; 0.965","NewHyb_BC6JC",0.03549,"0; 0; 0; 0.035","NewHyb_JC",4,4,TRUE,0.999787,0.000213,"NewHyb_JC"
"2096","092783_237-5-11_S160_","NewHyb_BC2JCxBC3JC",2.0991,"0.747; 0.014; 0.366; 0.972","NewHyb_BC2JC",1.67049,"0.215; 0.985; 0.463; 0.008","NewHyb_BC2JC",1,2,FALSE,0.896385,0.103615,"complexBC_JC"
"2097","092785_237-5-13_S162_","NewHyb_BC2JC",2.62507,"0.909; 0.973; 0.735; 0.008","NewHyb_BCJCxBC3JC",1.36401,"0.089; 0.027; 0.261; 0.986","NewHyb_BC2JC",2,3,TRUE,0.85734,0.14266,"complexBC_JC"
