SampleID,SiteNumber,Aziz_descrip,location,LabID,SampleNumber,SampleNumber2,FromWhatSpreadsheet,FromWhatSpreadsheet_notes,Latitude,Longitude,SiteOwner,DateSampled,PlantHeight_ft,DBH_cm,ProducingSeed,PercentLiveCanopy,EpicormicBranches_FromBase,EpicormicBranches_FromTrunk,VisibleCankers,Calloused_YN,AreaInfectedByCanker_Trunk_perc,AreaInfectedByCanker_RootFlare_prec,InfectionSeverity,TerminalBudShape,BudScarShape,LenticalShape,FruitsPerBunch,Seedling_YN
JC-W-WCP-SH46,WCP-SH,JC-W-WCP-SH46,,,46,46,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892266,-88.22705,,6/6/2025,9.5,2.5,No,100,0,0,Y,Y,0,0,1.5,0,0,0,,
JC-W-WCP-SH47,WCP-SH,JC-W-WCP-SH47,,,47,47,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892363,-88.22715,,6/6/2025,4.5,NA,No,100,0,0,Y,N,0,0,1,0,0,1,,
JC-W-WCP-SH48,WCP-SH,JC-W-WCP-SH48,,,48,48,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.89219,-88.227309,,6/6/2025,16,6,No,100,0,0,Y,Y,0,1,2,0,1,0,,
JC-W-WCP-SH49,WCP-SH,JC-W-WCP-SH49,,,49,49,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892484,-88.226843,,6/26/2025,5,,,100,0,2,Y,Y,30,0,2,NA,0,0,,Y
JC-W-WCP-SH5,WCP-SH,JC-W-WCP-SH5,,,5,5,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892311,-88.225324,,6/19/2025,3.16666,,,100,1,0,Y,N,0,0,1,NA,0,1,,Y
JC-W-WCP-SH50,WCP-SH,JC-W-WCP-SH50,,,50,50,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892448,-88.226674,,6/26/2025,3.25,,,0,0,1?,N,,,,,0,0,0,,Y
JC-W-WCP-SH51,WCP-SH,JC-W-WCP-SH51,,,51,51,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892534,-88.226581,,6/12/2025,5.5,1.25,No,70,0,0,Y,NA,0,0,1.5,NA,0,0,,N
JC-W-WCP-SH52,WCP,JC-W-WCP-SH52,,,,,2024 Wild Collected Butternut DNA Leaf Samples,"first year of health data, simpler protocol",41.8926,-88.226537,Forest Preserve District of DuPage County,,3.5,,No,,,0,Y,N,0,0,,1,2,2,,Y
JC-W-WCP-SH53,WCP-SH,JC-W-WCP-SH53,,,53,53,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892147,-88.225538,,6/19/2025,1.5,,,70,3,0,Y,N,5,10,1.5,0,0,0,,Y
JC-W-WCP-SH54,WCP-SH,JC-W-WCP-SH54,,,54,54,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892271,-88.22577,,6/19/2025,2.583333,,,50,4,0,Y,NA,0,0,2,NA,0,0,,Y
JC-W-WCP-SH55,WCP-SH,JC-W-WCP-SH55,,,55,55,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892112,-88.226003,,6/19/2025,1.5,,,100,0,0,Y,N,0,0,1,NA,Unsure,1,,Y
JC-W-WCP-SH56,WCP-SH,JC-W-WCP-SH56,,,56,56,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892094,-88.226128,,6/26/2025,1.916667,,,90,0 - 1 stem is coming up from the base. Not clear if its an epicormic. It looks just like an extra stem,0,Y,NA,5,30,1.5,NA,0,0,,Y
JC-W-WCP-SH57,WCP-SH,JC-W-WCP-SH57,,,57,57,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892222,-88.226165,,6/19/2025,2.333333,,,100,0,0,N,,,,,NA,0,0,,Y
JC-W-WCP-SH58,WCP,JC-W-WCP-SH58,,,,,2024 Wild Collected Butternut DNA Leaf Samples,"first year of health data, simpler protocol",41.8922295,-88.2262099,Forest Preserve District of DuPage County,,1,,No,100,0,0,Y,,20,,,,,,,Y
JC-W-WCP-SH59,WCP-SH,JC-W-WCP-SH59,,,59,59,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892211,-88.226463,,6/26/2025,1.75,,,100,0,0,Y,NA,10,0,1,NA,0,0,,Y
JC-W-WCP-SH6,WCP-SH,JC-W-WCP-SH6,,,6,6,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892314,-88.225345,,6/19/2025,2.916667,,,80,0,1,Y,N,0,0,2,NA,0,0,,Y
JC-W-WCP-SH60,WCP,JC-W-WCP-SH60,,,,,2024 Wild Collected Butternut DNA Leaf Samples,"first year of health data, simpler protocol",41.8921871,-88.2265304,Forest Preserve District of DuPage County,,5,0.762,,,1,,Y,,10,,,1,1.5,1.5,,N
JC-W-WCP-SH61,WCP-SH,JC-W-WCP-SH61,,,61,61,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892522,-88.226357,,6/26/2025,7.3333,,,100,1,0,Y,Y,5,25,1,NA,0,0,,Y
JC-W-WCP-SH62,WCP-SH,JC-W-WCP-SH62,,,62,62,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892492,-88.226346,,6/26/2025,7.3333,,,100,0,0,Y,Unsure,5,0,1,NA,0,0,,Y
JC-W-WCP-SH63,WCP,JC-W-WCP-SH63,,,,,2024 Wild Collected Butternut DNA Leaf Samples,"first year of health data, simpler protocol",41.8925407,-88.2285434,Forest Preserve District of DuPage County,,14,5.08,No,100,0,0,Y,Y,60,70,3,1,1,1,,N
JC-W-WCP-SH64,WCP,JC-W-WCP-SH64,,,,,2024 Wild Collected Butternut DNA Leaf Samples,"first year of health data, simpler protocol",41.8925769,-88.2294986,Forest Preserve District of DuPage County,,10,5.08,No,,5,,Y,Y,25,10,2,1,1,1,,N
JC-W-WCP-SH65,WCP,JC-W-WCP-SH65,,,,,2024 Wild Collected Butternut DNA Leaf Samples,"first year of health data, simpler protocol",41.8925594,-88.2295147,Forest Preserve District of DuPage County,,2.5,5.08,No,,0,0,Y,Y,30,0,,2,1.5,1.5,,N
JC-W-WCP-SH66,WCP-SH,JC-W-WCP-SH66,,,66,66,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892291,-88.227662,,7/1/2025,7.5,1.5,No,100,1,0,Y,Y,10,0,1.5,NA,0,0,,N
JC-W-WCP-SH67,WCP-SH,JC-W-WCP-SH67,,,67,67,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892507,-88.226261,,6/5/2025,6,1.2,No,100,1 - dead,0,Y,Y,10,30,1,0,0,1,,
JC-W-WCP-SH68,WCP-SH,JC-W-WCP-SH68,,,68,68,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892516,-88.227196,,6/12/2025,3.5,,,100,1,0,Y,NA,0,0,1,NA,0,1,,Y
JC-W-WCP-SH69,WCP-SH,JC-W-WCP-SH69,,,69,69,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892567,-88.227675,,6/5/2025,11,4,No,100,0,0,Y,Y,0,60,1.5,0,0,2,,
JC-W-WCP-SH7,WCP,JC-W-WCP-SH7,,,,,2024 Wild Collected Butternut DNA Leaf Samples,"first year of health data, simpler protocol",41.8923088,-88.2253456,Forest Preserve District of DuPage County,9/21/2024,2.5,1.27,,70,0,0,Y,N,30,,,1,,1,,N
JC-W-WCP-SH70,WCP-SH,JC-W-WCP-SH70,,,70,70,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892576,-88.226243,,6/5/2025,6.5,1.2,No,100,0,0,Y,N,0,30,2,0,0,0,,
JC-W-WCP-SH71,WCP-SH,JC-W-WCP-SH71,,,71,71,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892598,-88.226597,,6/5/2025,3.375,NA,No,100,0,0,Y,Y,5,10,1,0,0,1,,
JC-W-WCP-SH72,WCP-SH,JC-W-WCP-SH72,,,72,72,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892562,-88.22709,,6/5/2025,6,1,No,100,0,0,Y,Y,0,10,1,0,0,1,,
JC-W-WCP-73,WCP,JC-W-WCP-SH73,,,73,73,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),,,,7/21/2025,4.75,1,No,100,0,0,Y,Y,10,0,1.5,0,0,0,,N
JC-W-WCP-SH74,WCP-SH,JC-W-WCP-SH74,,,74,74,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892328,-88.227094,,6/6/2025,6.5,1.5,No,100,0,0,Y,Y,0,0,1.5,0,0,1,,
JC-W-WCP-SH75,WCP-SH,JC-W-WCP-SH75,,,75,75,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892603,-88.224133,,6/12/2025,2.75,,,100,0,0,Y,Unsure,0,0,1.5,NA,0,0,,Y
JC-W-WCP-SH76,WCP-SH,JC-W-WCP-SH76,,,76,76,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.982456,-88.226145,,6/19/2025,3.166667,,,100,0,0,Y,N,5,0,1,NA,0,0,,Y
JC-W-WCP-SH77,WCP-SH,JC-W-WCP-SH77,,,77,77,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892252,-88.226226,,6/19/2025,2.5,,,100,1,0,Y,N,5,0,1,NA,0,0,,Y
JC-W-WCP-SH78,WCP-SH,JC-W-WCP-SH78,,,78,78,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892411,-88.226128,,6/26/2025,2.75,,,100,0,4,Y,Y,20,20,1,NA,1,1,,Y
JC-W-WCP-SH79,WCP-SH,JC-W-WCP-SH79,,,79,79,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892487,-88.226889,,6/26/2026,3.5,,,100,1?,0,Y,Y,5,30,1.5,NA,0,0,,Y
JC-W-WCP-SH8,WCP-SH,JC-W-WCP-SH8,,,8,8,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892274,-88.225504,,6/19/2025,1.6667,,,100,3,0,N,,,,,NA,1,0,,Y
JC-W-WCP-SH80,WCP-SH,JC-W-WCP-SH80,,,80,80,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),41.892223,-88.226689,,7/1/2025,3.46,,,100,0,0,N,,,,,NA,0,0,,Y
JC-W-WCP-SH81,,JC-W-WCP-SH81,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,41.892588,-88.22689,Forest Preserve District of DuPage County,,,,,,,,,,,,,,,,,
JC-W-WCP-SH82,,JC-W-WCP-SH82,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,41.89273667,-88.22692167,Forest Preserve District of DuPage County,,,,,,,,,,,,,,,,,
JC-W-WCP-SH83,,JC-W-WCP-SH83,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,41.892683,-88.228859,Forest Preserve District of DuPage County,,,,,,,,,,,,,,,,,
JC-W-WCP-SH84,,JC-W-WCP-SH84,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,41.892011,-88.22642,Forest Preserve District of DuPage County,,,,,,,,,,,,,,,,,
JC-W-WCP-SH85,,JC-W-WCP-SH85,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,41.891971,-88.226319,Forest Preserve District of DuPage County,,,,,,,,,,,,,,,,,
JC-W-WCP-SH86,,JC-W-WCP-SH86,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,41.891611,-88.226295,Forest Preserve District of DuPage County,,,,,,,,,,,,,,,,,
JC-W-WCP-SH87,,JC-W-WCP-SH87,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,41.891564,-88.226289,Forest Preserve District of DuPage County,,,,,,,,,,,,,,,,,
JC-W-WCP-SH88,,JC-W-WCP-SH88,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,41.891783,-88.226012,Forest Preserve District of DuPage County,,,,,,,,,,,,,,,,,
JC-W-WCP-SH89,,JC-W-WCP-SH89,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,41.891882,-88.225911,Forest Preserve District of DuPage County,,,,,,,,,,,,,,,,,
JC-W-WCP-SH9,WCP,JC-W-WCP-SH9,,,,,2024 Wild Collected Butternut DNA Leaf Samples,"first year of health data, simpler protocol",41.8921761,-88.2254807,Forest Preserve District of DuPage County,9/21/2024,2,,,,,,N,,,,,1,,,,Y
JC-W-WCP-SH90,,JC-W-WCP-SH90,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,41.891973,-88.225311,Forest Preserve District of DuPage County,,,,,,,,,,,,,,,,,
JC-W-WP-NL1,,JC-W-WP-NL1,,,,,2024 Wild Collected Butternut DNA Leaf Samples,"first year of health data, simpler protocol",42.93117418,-87.84888836,Milwaukee County Parks,,,,,,,,,,,,,,,,,
JC-W-ILM-BU001,ILM,Martin Kratt-1,,,BU001,1,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88522,-73.3265,,9/3/2025,11.5,16.9,No,100,Y,Y,Y,Y,35,55,1.5,NA,0,1,,N
JC-W-ILM-BU100,ILM,Martin Kratt-100,,,BU100,100,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88319,-73.3265,,9/9/2025,64,47.5,Unknown (unable to see),95,N,N,Y,Y,1,15,1,,,,,N
JC-W-ILM-BU101,ILM,Martin Kratt-101,,,BU101,101,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88375,-73.3266,,9/7/2025,36,17.5,Unknown (unable to see),85,N,N,Y,Y,30,35,2,,,,,N
JC-W-ILM-BU103,ILM,Martin Kratt-103,,,BU103,103,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88427,-73.3267,,9/3/2025,45,21.8,Not fruiting season,90,N,Y,Y,Y,20,60,2.5,,,,,N
JC-W-ILM-BU104,ILM,Martin Kratt-104,,,BU104,104,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88431,-73.3266,,9/3/2025,45,33,Not fruiting season,90,N,N,Y,Y,35,90,2,,,,,N
JC-W-ILM-BU105,ILM,Martin Kratt-105,,,BU105,105,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88434,-73.3266,,9/3/2025,40,22,Not fruiting season,60,N,N,Y,Y,50,70,2,,,,,N
JC-W-ILM-BU106,ILM,Martin Kratt-106,,,BU106,106,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88436,-73.3266,,9/3/2025,35,27,Not fruiting season,55,N,Y,Y,Y,40,90,3,,,,,N
JC-W-ILM-Bu107,ILM,Martin Kratt-107,,,Bu107,107,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.884448,-73.32735,,9/10/2025,33,16.1,Unknown (unable to see),90,N,N,Y,Y,35,75,2,,,,,N
JC-W-ILM-BU108,ILM,Martin Kratt-108,,,BU108,108,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88442,-73.3265,,9/3/2025,40,22.3,Not fruiting season,90,Y,N,Y,Y,55,80,3,NA,0,0,,N
JC-W-ILM-BU109,ILM,Martin Kratt-109,,,BU109,109,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88446,-73.3265,,9/3/2025,44,22.2,Not fruiting season,95,N,N,Y,Y,1,0,1,,,,,N
JC-W-ILM-BU011,ILM,Martin Kratt-11,,,BU011,11,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88374,-73.327,,9/7/2025,2.34,,,,,,N,,,,,NA,0,0,,Y
JC-W-ILM-BU110,ILM,Martin Kratt-110,,,BU110,110,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.8845,-73.3265,,9/3/2025,38,21.5,Not fruiting season,45,Y,Y,Y,Y,55,60,3.5,NA,0,0,,N
JC-W-ILM-BU115,ILM,Martin Kratt-115,,,BU115,115,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88689,-73.323685,,9/11/2025,5.25,0.6,No,90,N,N,Y,NA,3,0,1,NA,1,0,,N
JC-W-ILM-BU118,ILM,Martin Kratt-118,,,BU118,118,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88659,-73.3237,,9/11/2025,10,6.7,No,100,Y,N,Y,NA,1,0,1,NA,0,0,,N
JC-W-ILM-BU119,ILM,Martin Kratt-119,,,BU119,119,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88548,-73.3238,,9/11/2025,30,15.5,Unknown (unable to see),100,N,Y,Y,Y,15,7,1.5,NA,Unsure,0,,N
JC-W-ILM-BU012,ILM,Martin Kratt-12,,,BU012,12,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88351,-73.327,,9/7/2025,1.42,,,,,,Y,N,,,,NA,Unsure,0,,Y
JC-W-ILM-BU120,ILM,Martin Kratt-120,,,BU120,120,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88542,-73.3239,,9/11/2025,13,6.1,No,100,N,Y,N,,,,,NA,1,0,,N
JC-W-ILM-BU123,ILM,Martin Kratt-123,,,BU123,123,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88483,-73.3261,,9/10/2025,40,27.5,Unknown (unable to see),75,N,N,Y,Y,50,35,3,,,,,N
JC-W-ILM-BU124,ILM,Martin Kratt-124,,,BU124,124,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88351,-73.3262,,9/9/2025,39,12.5,Unknown (unable to see),85,N,Y,Y,Y,25,15,2,,,,,N
JC-W-ILM-BU125,ILM,Martin Kratt-125,,,BU125,125,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88241,-73.3281,,9/4/2025,38,33,No,15,Y,Y,Y,Y,75,35,3.5,,,,,N
JC-W-ILM-BU126,ILM,Martin Kratt-126,,,BU126,126,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88257,-73.328,,9/4/2025,42,37.4,No,0,N,Y,Y,Y,95,75,5,NA,0,0,,N
JC-W-ILM-BU127,ILM,Martin Kratt-127,,,BU127,127,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),,,,9/4/2025,35,33.2,No,60,N,N,Y,Y,60,90,3,,,,,N
JC-W-ILM-BU129,ILM,Martin Kratt-129,,,BU129,129,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88257,-73.3287,,9/4/2025,38,33,No,25,N,Y,Y,Y,60,80,3,,,,,N
JC-W-ILM-BU130,ILM,Martin Kratt-130,,,BU130,130,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88272,-73.329,,9/4/2025,24,20.2,Yes,15,N,Y,Y,Y,60,35,3.5,,,,5,N
JC-W-ILM-BU133,ILM,Martin Kratt-133,,,BU133,133,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88304,-73.3304,,9/8/2025,0.94,,,,,,Y,Y,,,,NA,1,0,,Y
JC-W-ILM-BU138,ILM,Martin Kratt-138,,,BU138,138,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88308,-73.331,,9/10/2025,1.14,,,,,,,,,,,NA,0,0,,Y
JC-W-ILM-BU141,ILM,Martin Kratt-141,,,BU141,141,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88309,-73.3312,,9/4/2025,1.9,,,,,,N,,,,,NA,0,0,,Y
JC-W-ILM-BU142,ILM,Martin Kratt-142,,,BU142,142,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88307,-73.3313,,9/4/2025,2.18,,,,,,N,,,,,NA,0,Unsure,,Y
JC-W-ILM-143,ILM,Martin Kratt-143,,,143,143,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),44.883779,-73.329481,,7/12/2025,44,32,No,80,0,0,Y,Y,80,95,3,NA,Unsure,Unsure,,N
JC-W-ILM-144,ILM,Martin Kratt-144,,,144,144,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),44.883945,-73.329491,,7/12/2025,62,56,No,95,0,0,Y,Y,55,35,3,NA,Unsure,Unsure,,N
JC-W-ILM-147,ILM,Martin Kratt-147,,,147,147,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),44.885364,-73.327354,,7/12/2025,17,5.5,No,70,5,0,Y,Y,30,10,2.5,NA,0,0,,N
JC-W-ILM-BU149,ILM,Martin Kratt-149,,,BU149,149,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88387,-73.3258,,9/9/2025,37,20.5,Unknown (unable to see),30,N,N,Y,Y,40,25,2.5,,,,,N
JC-W-ILM-BU150,ILM,Martin Kratt-150,,,BU150,150,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.884503,-73.32558,,9/9/2025,42,35.4,Unknown (unable to see),95,N,N,Y,Y,45,75,2.5,,,,,N
JC-W-ILM-BU157,ILM,Martin Kratt-157,,,BU157,157,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88371,-73.3272,,9/7/2025,5,13,No,95,N,N,Y,Y,5,5,1,NA,0,0,,N
JC-W-ILM-BU016,ILM,Martin Kratt-16,,,BU016,16,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88354,-73.3272,,9/7/2025,3.2,,,,,,Y,N,,,,NA,0,0,,Y
JC-W-ILM-BU161,ILM,Martin Kratt-161,,,BU161,161,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88333,-73.3273,,9/7/2025,6,1.2,No,100,N,N,Y,NA,0,0,1,NA,0,0,,N
JC-W-ILM-BU163,ILM,Martin Kratt-163,,,BU163,163,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88349,-73.3271,,9/7/2025,3.81,,,,,,Y,N,,,,NA,0,0,,Y
JC-W-ILM-BU165,ILM,Martin Kratt-165,,,BU165,165,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.8834,-73.3271,,9/7/2025,5,1.3,No,80,N,N,Y,N,2,0,1,NA,0,0,,N
JC-W-ILM-BU168,ILM,Martin Kratt-168,,,BU168,168,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88302,-73.3271,,9/9/2025,19,3.6,,,,,,,,,,,,,,N
JC-W-ILM-BU169,ILM,Martin Kratt-169,,,BU169,169,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88303,-73.3271,,9/9/2025,24,18.3,Unknown (unable to see),10,N,N,Y,Y,25,40,1.5,,,,,N
JC-W-ILM-BU017,ILM,Martin Kratt-17,,,BU017,17,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88394,-73.3267,,9/6/2025,25,18,No,60,N,N,Y,Y,40,80,2.5,,,,,N
JC-W-ILM-Bu173,ILM,Martin Kratt-173,,,Bu173,173,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.88559,-73.3296,,9/10/2025,39,46.3,Unknown (unable to see),15,Y,Y,Y,Y,15,45,3,,,,,N
